# 大きい,小さい
# ペンギン > ふくろう = 白鳥 = にわとり >> すずめ
ペンギン,1,ふくろう,2,白鳥,2,にわとり,2,すずめ,5
# 可愛い,可愛くない
# ふくろう > ペンギン > すずめ > 白鳥 >> にわとり
ふくろう,1,ペンギン,2,すずめ,3,白鳥,4,にわとり,5
# ヘルシーだ,ヘルシーでない
# きゅうり > もやし > 白菜 > ナス > 玉ねぎ > ほうれん草 >> かぼちゃ
きゅうり,1,もやし,2,白菜,3,ナス,4,玉ねぎ,5,ほうれん草,6,かぼちゃ,7
# 美味しい,不味い
# ナス = ほうれん草 > きゅうり = もやし = 玉ねぎ = 白菜 > かぼちゃ
ナス,1,ほうれん草,1,きゅうり,3,もやし,3,玉ねぎ,3,白菜,3,かぼちゃ,7
# 甘い,甘くない
# イチゴ = メロン > りんご = 柿 = ぶどう > さくらんぼ > みかん
イチゴ,1,メロン,1,りんご,3,柿,3,ぶどう,3,さくらんぼ,6,みかん,7
# 大きい,小さい
# メロン > りんご = 柿 > みかん > イチゴ > ぶどう > さくらんぼ
メロン,1,りんご,2,柿,2,みかん,4,イチゴ,5,ぶどう,6,さくらんぼ,7
# かしこい,ばかだ
# 犬 > クジラ > 熊 = ライオン > ネズミ
犬,1,クジラ,2,熊,3,ライオン,3,ネズミ,5
# 大きい,小さい
# クジラ >> 熊 = ライオン > 犬 >> ネズミ
クジラ,1,熊,2,ライオン,2,犬,4,ネズミ,5
# 上品だ,下品だ
# パール = サファイア > オパール = ガーネット = ターコイズ
パール,1,サファイア,1,オパール,3,ガーネット,3,ターコイズ,3
# 珍しい,珍しくない
# ターコイズ > オパール > ガーネット > サファイア > パール
ターコイズ,1,オパール,2,ガーネット,3,サファイア,4,パール,5
# 優雅だ,優雅でない
# ハープ > チェロ > ヴァイオリン > フルート > クラリネット
ハープ,1,チェロ,2,ヴァイオリン,3,フルート,4,クラリネット,5
# 心地よい,不快だ
# ハープ > フルート > チェロ > クラリネット >> ヴァイオリン
ハープ,1,フルート,2,チェロ,3,クラリネット,4,ヴァイオリン,5
# 綺麗だ,醜い
# サクラ > ひまわり > 桔梗 = すずらん = たんぽぽ
サクラ,1,ひまわり,2,桔梗,3,すずらん,3,たんぽぽ,3
# 好きだ,嫌いだ
# サクラ > ひまわり > 桔梗 > すずらん > たんぽぽ
サクラ,1,ひまわり,2,桔梗,3,すずらん,4,たんぽぽ,5
# 美味しい,不味い
# ドトール = タリーズ > コメダ > サンマルク > ルノアール
ドトール,1,タリーズ,1,コメダ,3,サンマルク,4,ルノアール,5
# 高い,安い
# ルノアール > サンマルク > コメダ = ドトール = タリーズ
ルノアール,1,サンマルク,2,コメダ,3,ドトール,3,タリーズ,3
# 好調だ,不調だ
# キャノン >> 日立製作所 > パナソニック > ソニー = エプソン > 富士通 >> 東芝
キャノン,1,日立製作所,2,パナソニック,3,ソニー,4,エプソン,4,富士通,6,東芝,7
# 新しい,古い
# エプソン > キャノン > 富士通 > ソニー > パナソニック > 東芝 > 日立製作所
エプソン,1,キャノン,2,富士通,3,ソニー,4,パナソニック,5,東芝,6,日立製作所,7
# 裕福だ,貧乏だ
# アメリカ > イギリス > 中国 > スペイン > ロシア > タイ > インド
アメリカ,1,イギリス,2,中国,3,スペイン,4,ロシア,5,タイ,6,インド,7
# 広大だ,せまい
# アメリカ > ロシア = 中国 > インド >> イギリス = スペイン > タイ
アメリカ,1,ロシア,2,中国,2,インド,4,イギリス,5,スペイン,5,タイ,7
# 暖かい,寒い
# タイ > インド >> スペイン > 中国 > アメリカ > イギリス >> ロシア
タイ,1,インド,2,スペイン,3,中国,4,アメリカ,5,イギリス,6,ロシア,7
# 好調だ,不調だ
# トヨタ >> ホンダ > ヤマハ > マツダ > ダイハツ
トヨタ,1,ホンダ,2,ヤマハ,3,マツダ,4,ダイハツ,5
# 有名だ,無名だ
# トヨタ > ホンダ > ヤマハ > マツダ >> ダイハツ
トヨタ,1,ホンダ,2,ヤマハ,3,マツダ,4,ダイハツ,5
# 美味しい,不味い
# ビール > ハイボール > チューハイ > ウイスキー > 日本酒
ビール,1,ハイボール,2,チューハイ,3,ウイスキー,4,日本酒,5
# 高価だ,安価だ
# ウイスキー > 日本酒 > ビール > ハイボール > チューハイ
ウイスキー,1,日本酒,2,ビール,3,ハイボール,4,チューハイ,5
# 好きだ,嫌いだ
# ラーメン > チャーハン > カレー > ピザ > ハンバーガー
ラーメン,1,チャーハン,2,カレー,3,ピザ,4,ハンバーガー,5
# 脂っこい,脂っこくない
# チャーハン = ラーメン > ハンバーガー = カレー = ピザ
チャーハン,1,ラーメン,1,ハンバーガー,3,カレー,3,ピザ,3
# 高価だ,安価だ
# エアコン = 洗濯機 > カーナビ = カメラ > プリンタ
エアコン,1,洗濯機,1,カーナビ,3,カメラ,3,プリンタ,5
# うるさい,静かだ
# 洗濯機 >> プリンタ > カーナビ > カメラ > エアコン
洗濯機,1,プリンタ,2,カーナビ,3,カメラ,4,エアコン,5
# 好きだ,嫌いだ
# 晴天 >> 雪 = 雷 = 霧 = 強風 = 霜 > 雨
晴天,1,雪,2,雷,2,霧,2,強風,2,霜,2,雨,7
# 珍しい,珍しくない
# 霧 = 霜 > 雷 = 雪 > 強風 > 雨 > 晴天
霧,1,霜,1,雷,3,雪,3,強風,5,雨,6,晴天,7
# 好きだ,嫌いだ
