# 大きい,小さい
# ペンギン > 白鳥 > にわとり = ふくろう >> すずめ
ペンギン,1,白鳥,2,にわとり,3,ふくろう,3,すずめ,5
# 可愛い,可愛くない
# すずめ >> ペンギン > ふくろう = にわとり = 白鳥
すずめ,1,ペンギン,2,ふくろう,3,にわとり,3,白鳥,3
# ヘルシーだ,ヘルシーでない
# きゅうり = もやし > ほうれん草 = 玉ねぎ = 白菜 > ナス > かぼちゃ
きゅうり,1,もやし,1,ほうれん草,3,玉ねぎ,3,白菜,3,ナス,6,かぼちゃ,7
# 美味しい,不味い
# きゅうり = ほうれん草 = 白菜 = かぼちゃ > もやし = 玉ねぎ > ナス
きゅうり,1,ほうれん草,1,白菜,1,かぼちゃ,1,もやし,5,玉ねぎ,5,ナス,7
# 甘い,甘くない
# イチゴ = メロン > さくらんぼ > 柿 > みかん = りんご = ぶどう
イチゴ,1,メロン,1,さくらんぼ,3,柿,4,みかん,5,りんご,5,ぶどう,5
# 大きい,小さい
# メロン > りんご > 柿 = みかん > イチゴ > さくらんぼ = ぶどう
メロン,1,りんご,2,柿,3,みかん,3,イチゴ,5,さくらんぼ,6,ぶどう,6
# かしこい,ばかだ
# ネズミ > 犬 > ライオン > 熊 > クジラ
ネズミ,1,犬,2,ライオン,3,熊,4,クジラ,5
# 大きい,小さい
# クジラ >> 熊 > ライオン > 犬 > ネズミ
クジラ,1,熊,2,ライオン,3,犬,4,ネズミ,5
# 上品だ,下品だ
# パール = オパール > サファイア = ガーネット = ターコイズ
パール,1,オパール,1,サファイア,3,ガーネット,3,ターコイズ,3
# 珍しい,珍しくない
# オパール > パール > サファイア = ガーネット = ターコイズ
オパール,1,パール,2,サファイア,3,ガーネット,3,ターコイズ,3
# 優雅だ,優雅でない
# チェロ = ヴァイオリン > ハープ = フルート > クラリネット
チェロ,1,ヴァイオリン,1,ハープ,3,フルート,3,クラリネット,5
# 心地よい,不快だ
# チェロ > ハープ = クラリネット = フルート > ヴァイオリン
チェロ,1,ハープ,2,クラリネット,2,フルート,2,ヴァイオリン,5
# 綺麗だ,醜い
# すずらん = たんぽぽ > サクラ = 桔梗 > ひまわり
すずらん,1,たんぽぽ,1,サクラ,3,桔梗,3,ひまわり,5
# 好きだ,嫌いだ
# すずらん = たんぽぽ = 桔梗 > サクラ = ひまわり
すずらん,1,たんぽぽ,1,桔梗,1,サクラ,4,ひまわり,4
# 美味しい,不味い
# サンマルク = コメダ > ドトール = タリーズ > ルノアール
サンマルク,1,コメダ,1,ドトール,3,タリーズ,3,ルノアール,5
# 高い,安い
# ドトール = サンマルク = タリーズ = コメダ > ルノアール
ドトール,1,サンマルク,1,タリーズ,1,コメダ,1,ルノアール,5
# 好調だ,不調だ
# ソニー = パナソニック = キャノン = エプソン > 東芝 = 富士通 = 日立製作所
ソニー,1,パナソニック,1,キャノン,1,エプソン,1,東芝,5,富士通,5,日立製作所,5
# 新しい,古い
# パナソニック = エプソン > キャノン > ソニー = 東芝 = 富士通 = 日立製作所
パナソニック,1,エプソン,1,キャノン,3,ソニー,4,東芝,4,富士通,4,日立製作所,4
# 裕福だ,貧乏だ
# タイ > インド > イギリス = ロシア = スペイン > アメリカ = 中国
タイ,1,インド,2,イギリス,3,ロシア,3,スペイン,3,アメリカ,6,中国,6
# 広大だ,せまい
# ロシア > 中国 > アメリカ > タイ > インド > スペイン > イギリス
ロシア,1,中国,2,アメリカ,3,タイ,4,インド,5,スペイン,6,イギリス,7
# 暖かい,寒い
# タイ = インド > スペイン = アメリカ = 中国 > イギリス = ロシア
タイ,1,インド,1,スペイン,3,アメリカ,3,中国,3,イギリス,6,ロシア,6
# 好調だ,不調だ
# トヨタ > ホンダ > ヤマハ = マツダ = ダイハツ
トヨタ,1,ホンダ,2,ヤマハ,3,マツダ,3,ダイハツ,3
# 有名だ,無名だ
# トヨタ = ホンダ > ヤマハ = マツダ = ダイハツ
トヨタ,1,ホンダ,1,ヤマハ,3,マツダ,3,ダイハツ,3
# 美味しい,不味い
# 日本酒 = チューハイ > ハイボール = ウイスキー > ビール
日本酒,1,チューハイ,1,ハイボール,3,ウイスキー,3,ビール,5
# 高価だ,安価だ
# 日本酒 = ウイスキー > ハイボール > チューハイ = ビール
日本酒,1,ウイスキー,1,ハイボール,3,チューハイ,4,ビール,4
# 好きだ,嫌いだ
# チャーハン = カレー > ピザ = ハンバーガー > ラーメン
チャーハン,1,カレー,1,ピザ,3,ハンバーガー,3,ラーメン,5
# 脂っこい,脂っこくない
# ハンバーガー > ラーメン > チャーハン = ピザ > カレー
ハンバーガー,1,ラーメン,2,チャーハン,3,ピザ,3,カレー,5
# 高価だ,安価だ
# 洗濯機 = エアコン > カーナビ = カメラ > プリンタ
洗濯機,1,エアコン,1,カーナビ,3,カメラ,3,プリンタ,5
# うるさい,静かだ
# 洗濯機 > カーナビ = エアコン = プリンタ > カメラ
洗濯機,1,カーナビ,2,エアコン,2,プリンタ,2,カメラ,5
# 好きだ,嫌いだ
# 雨 = 晴天 > 雪 = 霧 > 雷 = 霜 = 強風
雨,1,晴天,1,雪,3,霧,3,雷,5,霜,5,強風,5
# 珍しい,珍しくない
# 雪 > 雷 = 霧 = 霜 > 強風 > 晴天 = 雨
雪,1,雷,2,霧,2,霜,2,強風,5,晴天,6,雨,6
# 好きだ,嫌いだ
# 豚肉 > 鶏肉 > 牛肉 > ラム肉 = 馬肉
豚肉,1,鶏肉,2,牛肉,3,ラム肉,4,馬肉,4
# 高価だ,安価だ
# 牛肉 > ラム肉 = 馬肉 > 鶏肉 = 豚肉
牛肉,1,ラム肉,2,馬肉,2,鶏肉,4,豚肉,4
# 有名だ,無名だ
# 銀閣寺 > 薬師寺 = 東寺 = 中尊寺 > 善光寺 = 増上寺
銀閣寺,1,薬師寺,2,東寺,2,中尊寺,2,善光寺,5,増上寺,5
# 立派だ,立派でない
# 中尊寺 > 銀閣寺 > 薬師寺 = 東寺 > 善光寺 = 増上寺
中尊寺,1,銀閣寺,2,薬師寺,3,東寺,3,善光寺,5,増上寺,5
# メジャーだ,マイナーだ
# 野球 = 相撲 > バスケ = テニス = バレー = サッカー > 卓球
野球,1,相撲,1,バスケ,3,テニス,3,バレー,3,サッカー,3,卓球,7
# 得意だ,苦手だ
# 卓球 > バスケ = テニス = バレー = サッカー > 野球 = 相撲
卓球,1,バスケ,2,テニス,2,バレー,2,サッカー,2,野球,6,相撲,6
# 快適だ,不快だ
# タクシー > 飛行機 = 新幹線 = 電車 > バス
タクシー,1,飛行機,2,新幹線,2,電車,2,バス,5
# 速い,遅い
# 飛行機 = 新幹線 > 電車 = タクシー > バス
飛行機,1,新幹線,1,電車,3,タクシー,3,バス,5
# 安全だ,危険だ
# 電車 > タクシー = バス = 新幹線 > 飛行機
電車,1,タクシー,2,バス,2,新幹線,2,飛行機,5
# 可愛い,可愛くない
# 北乃きい = 吹石一恵 > 釈由美子 = 優香 = 南明奈 > 友近 = 梨花
北乃きい,1,吹石一恵,1,釈由美子,3,優香,3,南明奈,3,友近,6,梨花,6
# 面白い,つまらない
# 友近 > 北乃きい = 梨花 = 釈由美子 = 優香 = 南明奈 = 吹石一恵
友近,1,北乃きい,2,梨花,2,釈由美子,2,優香,2,南明奈,2,吹石一恵,2
# 甘い,甘くない
# ロールケーキ = チョコレートケーキ > ショートケーキ > チーズケーキ = シフォンケーキ
ロールケーキ,1,チョコレートケーキ,1,ショートケーキ,3,チーズケーキ,4,シフォンケーキ,4
# 好きだ,嫌いだ
# ショートケーキ = チーズケーキ > シフォンケーキ > ロールケーキ = チョコレートケーキ
ショートケーキ,1,チーズケーキ,1,シフォンケーキ,3,ロールケーキ,4,チョコレートケーキ,4
# 美味しい,不味い
# カステラ = マフィン > ベーグル > マカロン = スコーン
カステラ,1,マフィン,1,ベーグル,3,マカロン,4,スコーン,4
# おしゃれだ,おしゃれでない
# マカロン = スコーン > マフィン = カステラ > ベーグル
マカロン,1,スコーン,1,マフィン,3,カステラ,3,ベーグル,5
# 美味しい,不味い
# オレンジジュース > ココア = 緑茶 = 紅茶 > 抹茶
