# 大きい,小さい
# 白鳥 = ペンギン > にわとり = ふくろう > すずめ
白鳥,1,ペンギン,1,にわとり,3,ふくろう,3,すずめ,5
# 可愛い,可愛くない
# ペンギン >> にわとり = ふくろう > 白鳥 = すずめ
ペンギン,1,にわとり,2,ふくろう,2,白鳥,4,すずめ,4
# ヘルシーだ,ヘルシーでない
# もやし = きゅうり > ほうれん草 = 白菜 > かぼちゃ > ナス = 玉ねぎ
もやし,1,きゅうり,1,ほうれん草,3,白菜,3,かぼちゃ,5,ナス,6,玉ねぎ,6
# 美味しい,不味い
# きゅうり = ほうれん草 > 白菜 = もやし = かぼちゃ > ナス = 玉ねぎ
きゅうり,1,ほうれん草,1,白菜,3,もやし,3,かぼちゃ,3,ナス,6,玉ねぎ,6
# 甘い,甘くない
# イチゴ = メロン > りんご = さくらんぼ = ぶどう >> みかん = 柿
イチゴ,1,メロン,1,りんご,3,さくらんぼ,3,ぶどう,3,みかん,6,柿,6
# 大きい,小さい
# メロン > りんご = 柿 = ぶどう > さくらんぼ = イチゴ = みかん
メロン,1,りんご,2,柿,2,ぶどう,2,さくらんぼ,5,イチゴ,5,みかん,5
# かしこい,ばかだ
# クジラ > 犬 > 熊 > ライオン > ネズミ
クジラ,1,犬,2,熊,3,ライオン,4,ネズミ,5
# 大きい,小さい
# クジラ > 熊 > ライオン > 犬 > ネズミ
クジラ,1,熊,2,ライオン,3,犬,4,ネズミ,5
# 上品だ,下品だ
# パール = ガーネット > サファイア > オパール = ターコイズ
パール,1,ガーネット,1,サファイア,3,オパール,4,ターコイズ,4
# 珍しい,珍しくない
# パール > オパール > サファイア > ガーネット > ターコイズ
パール,1,オパール,2,サファイア,3,ガーネット,4,ターコイズ,5
# 優雅だ,優雅でない
# ハープ > チェロ > ヴァイオリン > フルート > クラリネット
ハープ,1,チェロ,2,ヴァイオリン,3,フルート,4,クラリネット,5
# 心地よい,不快だ
# ハープ > フルート = チェロ > ヴァイオリン > クラリネット
ハープ,1,フルート,2,チェロ,2,ヴァイオリン,4,クラリネット,5
# 綺麗だ,醜い
# ひまわり = サクラ >> 桔梗 = すずらん = たんぽぽ
ひまわり,1,サクラ,1,桔梗,3,すずらん,3,たんぽぽ,3
# 好きだ,嫌いだ
# ひまわり > サクラ > 桔梗 > すずらん > たんぽぽ
ひまわり,1,サクラ,2,桔梗,3,すずらん,4,たんぽぽ,5
# 美味しい,不味い
# コメダ > ドトール >> サンマルク = ルノアール > タリーズ
コメダ,1,ドトール,2,サンマルク,3,ルノアール,3,タリーズ,5
# 高い,安い
# コメダ = ルノアール > サンマルク > タリーズ >> ドトール
コメダ,1,ルノアール,1,サンマルク,3,タリーズ,4,ドトール,5
# 好調だ,不調だ
# 日立製作所 = 富士通 > キャノン = エプソン >> ソニー > パナソニック >> 東芝
日立製作所,1,富士通,1,キャノン,3,エプソン,3,ソニー,5,パナソニック,6,東芝,7
# 新しい,古い
# エプソン > キャノン > 富士通 > ソニー > パナソニック > 日立製作所 > 東芝
エプソン,1,キャノン,2,富士通,3,ソニー,4,パナソニック,5,日立製作所,6,東芝,7
# 裕福だ,貧乏だ
# アメリカ = イギリス > 中国 = スペイン > ロシア > タイ > インド
アメリカ,1,イギリス,1,中国,3,スペイン,3,ロシア,5,タイ,6,インド,7
# 広大だ,せまい
# ロシア > アメリカ > 中国 > インド > タイ > イギリス = スペイン
ロシア,1,アメリカ,2,中国,3,インド,4,タイ,5,イギリス,6,スペイン,6
# 暖かい,寒い
# インド = タイ > スペイン > 中国 = アメリカ = イギリス > ロシア
インド,1,タイ,1,スペイン,3,中国,4,アメリカ,4,イギリス,4,ロシア,7
# 好調だ,不調だ
# トヨタ > マツダ > ホンダ = ヤマハ = ダイハツ
トヨタ,1,マツダ,2,ホンダ,3,ヤマハ,3,ダイハツ,3
# 有名だ,無名だ
# トヨタ > ヤマハ >> ホンダ = ダイハツ = マツダ
トヨタ,1,ヤマハ,2,ホンダ,3,ダイハツ,3,マツダ,3
# 美味しい,不味い
# ビール = ハイボール > チューハイ >> ウイスキー = 日本酒
ビール,1,ハイボール,1,チューハイ,3,ウイスキー,4,日本酒,4
# 高価だ,安価だ
# 日本酒 > ビール > ウイスキー > ハイボール = チューハイ
日本酒,1,ビール,2,ウイスキー,3,ハイボール,4,チューハイ,4
# 好きだ,嫌いだ
# ラーメン = チャーハン > ハンバーガー = カレー > ピザ
ラーメン,1,チャーハン,1,ハンバーガー,3,カレー,3,ピザ,5
# 脂っこい,脂っこくない
# ラーメン = ピザ > チャーハン > ハンバーガー = カレー
ラーメン,1,ピザ,1,チャーハン,3,ハンバーガー,4,カレー,4
# 高価だ,安価だ
# エアコン = 洗濯機 > カーナビ > カメラ > プリンタ
エアコン,1,洗濯機,1,カーナビ,3,カメラ,4,プリンタ,5
# うるさい,静かだ
# プリンタ = 洗濯機 > カメラ > エアコン > カーナビ
プリンタ,1,洗濯機,1,カメラ,3,エアコン,4,カーナビ,5
# 好きだ,嫌いだ
# 晴天 = 雪 > 霧 = 霜 > 雨 = 雷 = 強風
晴天,1,雪,1,霧,3,霜,3,雨,5,雷,5,強風,5
# 珍しい,珍しくない
# 霜 = 雪 > 雷 > 雨 = 霧 = 強風 = 晴天
霜,1,雪,1,雷,3,雨,4,霧,4,強風,4,晴天,4
# 好きだ,嫌いだ
# 牛肉 = ラム肉 >> 豚肉 = 鶏肉 >> 馬肉
牛肉,1,ラム肉,1,豚肉,3,鶏肉,3,馬肉,5
# 高価だ,安価だ
# 牛肉 = ラム肉 > 馬肉 > 豚肉 = 鶏肉
牛肉,1,ラム肉,1,馬肉,3,豚肉,4,鶏肉,4
# 有名だ,無名だ
# 中尊寺 = 銀閣寺 > 薬師寺 = 東寺 >> 善光寺 = 増上寺
中尊寺,1,銀閣寺,1,薬師寺,3,東寺,3,善光寺,5,増上寺,5
# 立派だ,立派でない
# 銀閣寺 = 薬師寺 > 中尊寺 > 善光寺 > 増上寺 = 東寺
銀閣寺,1,薬師寺,1,中尊寺,3,善光寺,4,増上寺,5,東寺,5
# メジャーだ,マイナーだ
# サッカー = テニス = 野球 > バレー = 卓球 = バスケ > 相撲
