# 大きい,小さい
# 白鳥 = ペンギン > ふくろう > にわとり >> すずめ
白鳥,1,ペンギン,1,ふくろう,3,にわとり,4,すずめ,5
# 可愛い,可愛くない
# すずめ = ふくろう = ペンギン > 白鳥 > にわとり
すずめ,1,ふくろう,1,ペンギン,1,白鳥,4,にわとり,5
# ヘルシーだ,ヘルシーでない
# ほうれん草 = きゅうり = もやし = 玉ねぎ = 白菜 = ナス = かぼちゃ
ほうれん草,1,きゅうり,1,もやし,1,玉ねぎ,1,白菜,1,ナス,1,かぼちゃ,1
# 美味しい,不味い
# かぼちゃ > もやし = きゅうり > ほうれん草 = 白菜 = 玉ねぎ > ナス
かぼちゃ,1,もやし,2,きゅうり,2,ほうれん草,4,白菜,4,玉ねぎ,4,ナス,7
# 甘い,甘くない
# メロン = りんご = ぶどう > イチゴ = みかん = さくらんぼ = 柿
メロン,1,りんご,1,ぶどう,1,イチゴ,4,みかん,4,さくらんぼ,4,柿,4
# 大きい,小さい
# メロン > みかん = りんご = 柿 > ぶどう > イチゴ > さくらんぼ
メロン,1,みかん,2,りんご,2,柿,2,ぶどう,5,イチゴ,6,さくらんぼ,7
# かしこい,ばかだ
# 犬 > 熊 = クジラ = ライオン > ネズミ
犬,1,熊,2,クジラ,2,ライオン,2,ネズミ,5
# 大きい,小さい
# クジラ >> 熊 = ライオン >> 犬 >> ネズミ
クジラ,1,熊,2,ライオン,2,犬,4,ネズミ,5
# 上品だ,下品だ
# パール = サファイア = オパール = ガーネット = ターコイズ
パール,1,サファイア,1,オパール,1,ガーネット,1,ターコイズ,1
# 珍しい,珍しくない
# パール = サファイア = オパール = ガーネット = ターコイズ
パール,1,サファイア,1,オパール,1,ガーネット,1,ターコイズ,1
# 優雅だ,優雅でない
# ヴァイオリン = ハープ > フルート = チェロ > クラリネット
ヴァイオリン,1,ハープ,1,フルート,3,チェロ,3,クラリネット,5
# 心地よい,不快だ
# ヴァイオリン = ハープ > チェロ = フルート = クラリネット
ヴァイオリン,1,ハープ,1,チェロ,3,フルート,3,クラリネット,3
# 綺麗だ,醜い
# サクラ = 桔梗 = すずらん > ひまわり = たんぽぽ
サクラ,1,桔梗,1,すずらん,1,ひまわり,4,たんぽぽ,4
# 好きだ,嫌いだ
# サクラ = 桔梗 = すずらん > たんぽぽ = ひまわり
サクラ,1,桔梗,1,すずらん,1,たんぽぽ,4,ひまわり,4
# 美味しい,不味い
# ドトール = サンマルク = タリーズ = コメダ = ルノアール
ドトール,1,サンマルク,1,タリーズ,1,コメダ,1,ルノアール,1
# 高い,安い
# ルノアール > コメダ > ドトール = サンマルク = タリーズ
ルノアール,1,コメダ,2,ドトール,3,サンマルク,3,タリーズ,3
# 好調だ,不調だ
# 富士通 = キャノン = エプソン > ソニー = 東芝 = 日立製作所 = パナソニック
富士通,1,キャノン,1,エプソン,1,ソニー,4,東芝,4,日立製作所,4,パナソニック,4
# 新しい,古い
# ソニー = 富士通 = キャノン = エプソン > パナソニック = 日立製作所 = 東芝
ソニー,1,富士通,1,キャノン,1,エプソン,1,パナソニック,5,日立製作所,5,東芝,5
# 裕福だ,貧乏だ
