# 大きい,小さい
# 白鳥 = ペンギン >> ふくろう = にわとり >> すずめ
白鳥,1,ペンギン,1,ふくろう,3,にわとり,3,すずめ,5
# 可愛い,可愛くない
# ふくろう >> すずめ > ペンギン >> にわとり > 白鳥
ふくろう,1,すずめ,2,ペンギン,3,にわとり,4,白鳥,5
# ヘルシーだ,ヘルシーでない
# ほうれん草 > かぼちゃ > 玉ねぎ > ナス > 白菜 > きゅうり > もやし
ほうれん草,1,かぼちゃ,2,玉ねぎ,3,ナス,4,白菜,5,きゅうり,6,もやし,7
# 美味しい,不味い
# かぼちゃ = ナス = 白菜 = 玉ねぎ > きゅうり = もやし > ほうれん草
かぼちゃ,1,ナス,1,白菜,1,玉ねぎ,1,きゅうり,5,もやし,5,ほうれん草,7
# 甘い,甘くない
# さくらんぼ > メロン > 柿 > りんご > みかん > ぶどう > イチゴ
さくらんぼ,1,メロン,2,柿,3,りんご,4,みかん,5,ぶどう,6,イチゴ,7
# 大きい,小さい
# メロン > りんご > 柿 = みかん > イチゴ > ぶどう = さくらんぼ
メロン,1,りんご,2,柿,3,みかん,3,イチゴ,5,ぶどう,6,さくらんぼ,6
# かしこい,ばかだ
# 犬 >> クジラ > ライオン > 熊 > ネズミ
犬,1,クジラ,2,ライオン,3,熊,4,ネズミ,5
# 大きい,小さい
# クジラ >> 熊 >> ライオン >> 犬 >> ネズミ
クジラ,1,熊,2,ライオン,3,犬,4,ネズミ,5
# 上品だ,下品だ
# サファイア > ガーネット > オパール > パール > ターコイズ
サファイア,1,ガーネット,2,オパール,3,パール,4,ターコイズ,5
# 珍しい,珍しくない
# サファイア > ガーネット > ターコイズ > オパール >> パール
サファイア,1,ガーネット,2,ターコイズ,3,オパール,4,パール,5
# 優雅だ,優雅でない
# ハープ >> チェロ > ヴァイオリン > フルート > クラリネット
ハープ,1,チェロ,2,ヴァイオリン,3,フルート,4,クラリネット,5
# 心地よい,不快だ
# ハープ >> チェロ > ヴァイオリン > フルート > クラリネット
ハープ,1,チェロ,2,ヴァイオリン,3,フルート,4,クラリネット,5
# 綺麗だ,醜い
# サクラ > ひまわり > すずらん = たんぽぽ = 桔梗
サクラ,1,ひまわり,2,すずらん,3,たんぽぽ,3,桔梗,3
# 好きだ,嫌いだ
# サクラ > ひまわり >> たんぽぽ > すずらん > 桔梗
サクラ,1,ひまわり,2,たんぽぽ,3,すずらん,4,桔梗,5
# 美味しい,不味い
# サンマルク > コメダ > ドトール = タリーズ = ルノアール
サンマルク,1,コメダ,2,ドトール,3,タリーズ,3,ルノアール,3
# 高い,安い
# ルノアール > サンマルク > タリーズ > ドトール > コメダ
ルノアール,1,サンマルク,2,タリーズ,3,ドトール,4,コメダ,5
# 好調だ,不調だ
# キャノン > ソニー > 日立製作所 > エプソン = 富士通 = 東芝 > パナソニック
キャノン,1,ソニー,2,日立製作所,3,エプソン,4,富士通,4,東芝,4,パナソニック,7
# 新しい,古い
# キャノン > エプソン > ソニー > パナソニック > 富士通 > 東芝 > 日立製作所
キャノン,1,エプソン,2,ソニー,3,パナソニック,4,富士通,5,東芝,6,日立製作所,7
# 裕福だ,貧乏だ
# アメリカ > イギリス > ロシア > スペイン > 中国 >> タイ > インド
アメリカ,1,イギリス,2,ロシア,3,スペイン,4,中国,5,タイ,6,インド,7
# 広大だ,せまい
# 中国 = ロシア = アメリカ >> インド > イギリス > タイ > スペイン
中国,1,ロシア,1,アメリカ,1,インド,4,イギリス,5,タイ,6,スペイン,7
# 暖かい,寒い
# インド > タイ >> スペイン > 中国 > アメリカ > イギリス > ロシア
インド,1,タイ,2,スペイン,3,中国,4,アメリカ,5,イギリス,6,ロシア,7
# 好調だ,不調だ
# トヨタ > ヤマハ > ホンダ > マツダ > ダイハツ
トヨタ,1,ヤマハ,2,ホンダ,3,マツダ,4,ダイハツ,5
# 有名だ,無名だ
# ホンダ > トヨタ > マツダ > ヤマハ > ダイハツ
ホンダ,1,トヨタ,2,マツダ,3,ヤマハ,4,ダイハツ,5
# 美味しい,不味い
# チューハイ >> ビール > ハイボール > ウイスキー >> 日本酒
チューハイ,1,ビール,2,ハイボール,3,ウイスキー,4,日本酒,5
# 高価だ,安価だ
# ウイスキー > 日本酒 > ビール = ハイボール = チューハイ
ウイスキー,1,日本酒,2,ビール,3,ハイボール,3,チューハイ,3
# 好きだ,嫌いだ
# カレー > ラーメン > ハンバーガー > ピザ = チャーハン
カレー,1,ラーメン,2,ハンバーガー,3,ピザ,4,チャーハン,4
# 脂っこい,脂っこくない
# ラーメン > チャーハン > ハンバーガー > ピザ > カレー
ラーメン,1,チャーハン,2,ハンバーガー,3,ピザ,4,カレー,5
# 高価だ,安価だ
# エアコン > カメラ > 洗濯機 > カーナビ > プリンタ
エアコン,1,カメラ,2,洗濯機,3,カーナビ,4,プリンタ,5
# うるさい,静かだ
# 洗濯機 > プリンタ > エアコン > カメラ > カーナビ
洗濯機,1,プリンタ,2,エアコン,3,カメラ,4,カーナビ,5
# 好きだ,嫌いだ
# 晴天 > 雪 > 雷 > 霧 > 強風 > 霜 > 雨
晴天,1,雪,2,雷,3,霧,4,強風,5,霜,6,雨,7
# 珍しい,珍しくない
# 霜 > 霧 > 雷 > 強風 > 雪 > 雨 > 晴天
霜,1,霧,2,雷,3,強風,4,雪,5,雨,6,晴天,7
# 好きだ,嫌いだ
# 鶏肉 >> 豚肉 > 牛肉 >> ラム肉 > 馬肉
鶏肉,1,豚肉,2,牛肉,3,ラム肉,4,馬肉,5
# 高価だ,安価だ
# 馬肉 > 牛肉 > ラム肉 > 豚肉 > 鶏肉
馬肉,1,牛肉,2,ラム肉,3,豚肉,4,鶏肉,5
# 有名だ,無名だ
# 中尊寺 > 薬師寺 > 銀閣寺 > 善光寺 > 東寺 > 増上寺
中尊寺,1,薬師寺,2,銀閣寺,3,善光寺,4,東寺,5,増上寺,6
# 立派だ,立派でない
# 中尊寺 > 薬師寺 > 東寺 > 善光寺 = 増上寺 = 銀閣寺
中尊寺,1,薬師寺,2,東寺,3,善光寺,4,増上寺,4,銀閣寺,4
# メジャーだ,マイナーだ
# サッカー > 野球 > テニス > バレー > バスケ >> 卓球 > 相撲
サッカー,1,野球,2,テニス,3,バレー,4,バスケ,5,卓球,6,相撲,7
# 得意だ,苦手だ
# バレー > バスケ > テニス > 卓球 >> 野球 > サッカー >> 相撲
バレー,1,バスケ,2,テニス,3,卓球,4,野球,5,サッカー,6,相撲,7
# 快適だ,不快だ
# 飛行機 > 新幹線 > 電車 > バス >> タクシー
飛行機,1,新幹線,2,電車,3,バス,4,タクシー,5
# 速い,遅い
# 飛行機 >> 新幹線 >> 電車 > タクシー > バス
飛行機,1,新幹線,2,電車,3,タクシー,4,バス,5
# 安全だ,危険だ
# 新幹線 > 飛行機 > 電車 > バス > タクシー
